adenoma_1,adenoma_1,adenoma_8,adenoma_8,adenoma_9,adenoma_9,adenoma_10,adenoma_10,adenoma_11,adenoma_11,adenoma_2,adenoma_2,adenoma_12,adenoma_12,adenoma_13,adenoma_13,adenoma_14,adenoma_14,adenoma_15,adenoma_15,adenoma_16,adenoma_16,adenoma_17,adenoma_17,adenoma_18,adenoma_18,adenoma_19,adenoma_19,adenoma_20,adenoma_20,adenoma_21,adenoma_21,adenoma_3,adenoma_3,adenoma_22,adenoma_22,adenoma_23,adenoma_23,adenoma_24,adenoma_24,adenoma_25,adenoma_25,adenoma_26,adenoma_26,adenoma_27,adenoma_27,adenoma_28,adenoma_28,adenoma_29,adenoma_29,adenoma_30,adenoma_30,adenoma_31,adenoma_31,adenoma_4,adenoma_4,adenoma_32,adenoma_32,adenoma_33,adenoma_33,adenoma_34,adenoma_34,adenoma_35,adenoma_35,adenoma_36,adenoma_36,adenoma_37,adenoma_37,adenoma_38,adenoma_38,adenoma_39,adenoma_39,adenoma_40,adenoma_40,adenoma_5,adenoma_5,adenoma_6,adenoma_6,adenoma_7,adenoma_7,hyperplasic_1,hyperplasic_1,hyperplasic_10,hyperplasic_10,hyperplasic_11,hyperplasic_11,hyperplasic_12,hyperplasic_12,hyperplasic_13,hyperplasic_13,hyperplasic_14,hyperplasic_14,hyperplasic_15,hyperplasic_15,hyperplasic_16,hyperplasic_16,hyperplasic_17,hyperplasic_17,hyperplasic_18,hyperplasic_18,hyperplasic_19,hyperplasic_19,hyperplasic_2,hyperplasic_2,hyperplasic_20,hyperplasic_20,hyperplasic_21,hyperplasic_21,hyperplasic_3,hyperplasic_3,hyperplasic_4,hyperplasic_4,hyperplasic_5,hyperplasic_5,hyperplasic_6,hyperplasic_6,hyperplasic_7,hyperplasic_7,hyperplasic_8,hyperplasic_8,hyperplasic_9,hyperplasic_9,serrated_1,serrated_1,serrated_10,serrated_10,serrated_11,serrated_11,serrated_12,serrated_12,serrated_13,serrated_13,serrated_14,serrated_14,serrated_15,serrated_15,serrated_2,serrated_2,serrated_3,serrated_3,serrated_4,serrated_4,serrated_5,serrated_5,serrated_6,serrated_6,serrated_7,serrated_7,serrated_8,serrated_8,serrated_9,serrated_9
0.12818,0.12585,0.11644,0.11974,0.11557,0.12157,0.13741,0.12922,0.11838,0.11803,0.11937,0.13026,0.12576,0.129,0.12237,0.13553,0.12008,0.11129,0.11398,0.11457,0.12102,0.12036,0.11657,0.12277,0.13857,0.1221,0.12109,0.11648,0.12255,0.1183,0.11781,0.11581,0.11545,0.1096,0.11862,0.12004,0.12793,0.12217,0.1448,0.12068,0.11835,0.13575,0.1091,0.11919,0.1468,0.13682,0.12272,0.12812,0.078318,0.082981,0.13277,0.12435,0.14152,0.1469,0.12955,0.12288,0.10838,0.11573,0.12629,0.12754,0.1215,0.11767,0.12154,0.11701,0.1152,0.11622,0.12513,0.11884,0.122,0.12725,0.12898,0.14995,0.13581,0.13216,0.11912,0.11373,0.11081,0.099397,0.13051,0.11802,0.090063,0.10093,0.12315,0.13422,0.1248,0.13233,0.1044,0.11817,0.10375,0.13134,0.12264,0.11594,0.11434,0.11928,0.12507,0.12814,0.13559,0.12786,0.13486,0.13821,0.13597,0.15115,0.1002,0.098031,0.14361,0.11613,0.12333,0.12601,0.11653,0.12048,0.10251,0.094237,0.1359,0.13402,0.12107,0.12249,0.13345,0.13171,0.13355,0.13608,0.1121,0.1193,0.093164,0.11813,0.11976,0.12823,0.11929,0.12481,0.13114,0.1322,0.1318,0.14388,0.12184,0.12962,0.13258,0.12969,0.12769,0.12512,0.13483,0.12581,0.13126,0.11767,0.13158,0.12582,0.12346,0.11599,0.12532,0.11304,0.12959,0.14957,0.12689,0.12573
0.077774,0.076693,0.077635,0.083841,0.067789,0.078469,0.081377,0.085183,0.066159,0.066031,0.080328,0.083292,0.080243,0.087123,0.075456,0.083036,0.071105,0.067515,0.062386,0.063775,0.078556,0.074095,0.071949,0.06711,0.087276,0.073559,0.080924,0.074384,0.089827,0.082703,0.071668,0.06539,0.066428,0.063376,0.079134,0.074069,0.093127,0.08624,0.083981,0.078212,0.079378,0.079361,0.059654,0.07114,0.098128,0.082158,0.084984,0.089183,0.05826,0.064019,0.072407,0.075808,0.088141,0.092457,0.084736,0.092158,0.062619,0.072977,0.085404,0.084286,0.072237,0.070108,0.068643,0.069163,0.072939,0.074583,0.076448,0.06776,0.071818,0.070888,0.079008,0.087579,0.081101,0.080312,0.076559,0.070757,0.070467,0.063017,0.075352,0.07354,0.080395,0.081053,0.08882,0.099437,0.090556,0.084464,0.058674,0.075737,0.060038,0.078085,0.086381,0.07228,0.08447,0.07253,0.069124,0.089626,0.079841,0.083575,0.091966,0.077875,0.086282,0.086888,0.062535,0.064694,0.09621,0.077486,0.085473,0.083764,0.080283,0.091118,0.072685,0.071383,0.090494,0.080945,0.066791,0.070807,0.07834,0.074871,0.087604,0.090792,0.069665,0.075257,0.07349,0.066909,0.072582,0.079686,0.072379,0.080206,0.079003,0.076413,0.081661,0.084336,0.079874,0.07349,0.096779,0.092311,0.078012,0.073528,0.083637,0.082867,0.08482,0.085316,0.08115,0.076887,0.080192,0.08058,0.071978,0.06331,0.078809,0.088919,0.082288,0.077817
0.083402,0.08429,0.081866,0.078514,0.085974,0.088848,0.090914,0.080436,0.089102,0.095904,0.076741,0.088301,0.087243,0.078024,0.09074,0.086393,0.091197,0.085097,0.097987,0.095171,0.085493,0.087875,0.090602,0.10329,0.089087,0.093482,0.08079,0.075348,0.072474,0.075628,0.083658,0.084435,0.088526,0.085863,0.074877,0.088683,0.073401,0.076532,0.08209,0.071662,0.083524,0.084153,0.096335,0.095369,0.091874,0.077534,0.066385,0.076745,0.052772,0.055515,0.0996,0.092698,0.083706,0.077112,0.08453,0.064492,0.084972,0.082358,0.076411,0.077851,0.087554,0.090078,0.099069,0.091643,0.088305,0.082771,0.090459,0.10054,0.09545,0.098071,0.089416,0.10306,0.073937,0.08016,0.075951,0.081411,0.08462,0.074784,0.097861,0.092866,0.04925,0.057887,0.065187,0.062226,0.057885,0.079548,0.086634,0.095217,0.086174,0.096188,0.069977,0.079908,0.058826,0.091891,0.10137,0.075797,0.093327,0.088848,0.077507,0.090967,0.086924,0.089788,0.074732,0.074458,0.080636,0.082199,0.080625,0.076949,0.078413,0.056522,0.070141,0.068231,0.084115,0.10056,0.091472,0.091811,0.092188,0.086979,0.083789,0.074329,0.087375,0.080574,0.058803,0.088342,0.094998,0.09577,0.089664,0.084934,0.09407,0.098872,0.080102,0.083468,0.081954,0.099886,0.066099,0.069125,0.086857,0.087033,0.086789,0.084368,0.081794,0.070141,0.083001,0.088048,0.080074,0.078886,0.094351,0.095439,0.083252,0.086694,0.084847,0.0856
0.046993,0.048222,0.053587,0.053754,0.04746,0.051549,0.052348,0.050734,0.049016,0.051315,0.049582,0.05477,0.052316,0.053978,0.049994,0.051352,0.051675,0.048731,0.052221,0.052265,0.048647,0.051155,0.053746,0.057629,0.052621,0.051212,0.056772,0.045021,0.04542,0.0479,0.047229,0.046146,0.050422,0.048875,0.043126,0.050354,0.045359,0.045829,0.048852,0.041475,0.053255,0.05261,0.053256,0.053702,0.053966,0.047183,0.047073,0.050137,0.036153,0.034983,0.053691,0.052154,0.052252,0.050085,0.049858,0.049487,0.046316,0.047884,0.046951,0.049646,0.051066,0.05278,0.052348,0.051401,0.052608,0.048333,0.051515,0.056517,0.051177,0.053058,0.052005,0.055895,0.047274,0.047993,0.043846,0.046758,0.047941,0.04636,0.054366,0.053904,0.036774,0.039272,0.04385,0.042309,0.042524,0.046753,0.047934,0.055883,0.048192,0.055573,0.047089,0.045649,0.041687,0.048214,0.051852,0.04983,0.055137,0.048765,0.043255,0.051262,0.052114,0.053568,0.044767,0.04323,0.048252,0.046788,0.050377,0.042688,0.047755,0.040744,0.047493,0.04404,0.050059,0.055416,0.05186,0.053705,0.051929,0.050377,0.049267,0.045013,0.048274,0.047503,0.041494,0.049009,0.054029,0.05793,0.048692,0.049939,0.053894,0.053999,0.046323,0.05218,0.050338,0.056245,0.047531,0.047851,0.048185,0.051254,0.052084,0.053197,0.052397,0.051767,0.053534,0.05373,0.047702,0.052677,0.052898,0.052573,0.047697,0.05491,0.051637,0.051324
0.068299,0.065608,0.069658,0.065303,0.07088,0.074852,0.066477,0.053483,0.070654,0.078936,0.063232,0.063658,0.073069,0.060689,0.071464,0.065281,0.078269,0.066852,0.083386,0.072352,0.068827,0.069274,0.074198,0.083195,0.065541,0.078467,0.05098,0.060076,0.052511,0.059222,0.071242,0.069206,0.076085,0.071731,0.059399,0.062219,0.055592,0.064196,0.073405,0.060888,0.076727,0.07309,0.086411,0.088198,0.053181,0.054181,0.049181,0.066201,0.040298,0.046071,0.084606,0.07703,0.063885,0.054988,0.066475,0.053403,0.069513,0.064477,0.061372,0.060423,0.073337,0.075925,0.080565,0.07918,0.076808,0.073248,0.078111,0.086396,0.084709,0.083487,0.076037,0.07239,0.069274,0.07202,0.064625,0.069552,0.070442,0.059439,0.079392,0.080917,0.041022,0.04651,0.056271,0.055159,0.055619,0.074277,0.076844,0.066207,0.077146,0.076779,0.060474,0.057055,0.049173,0.074147,0.073356,0.058632,0.06838,0.071448,0.064539,0.070935,0.06089,0.070774,0.063525,0.068902,0.070141,0.079655,0.070992,0.066511,0.064081,0.038842,0.063328,0.057526,0.06389,0.084098,0.082108,0.074864,0.074053,0.071419,0.070132,0.067105,0.07429,0.07314,0.051472,0.073521,0.08362,0.084743,0.079534,0.068353,0.073171,0.077723,0.061805,0.060454,0.066325,0.081449,0.055552,0.057731,0.076369,0.073406,0.062781,0.067769,0.058072,0.057392,0.065627,0.077251,0.066588,0.058993,0.075244,0.078045,0.065454,0.067038,0.075882,0.07261
0.039346,0.039564,0.049699,0.045733,0.040416,0.045014,0.043079,0.036349,0.040045,0.043281,0.042013,0.038421,0.044659,0.04433,0.043302,0.039646,0.044312,0.040953,0.045029,0.041873,0.0429,0.042624,0.043454,0.046614,0.040949,0.044256,0.036117,0.040134,0.039086,0.038935,0.042753,0.039865,0.04287,0.040826,0.036595,0.038637,0.035626,0.040737,0.044065,0.038209,0.049033,0.049564,0.048331,0.047898,0.032846,0.034251,0.035661,0.044976,0.029518,0.029864,0.047058,0.046247,0.038235,0.037298,0.041877,0.04515,0.039519,0.037171,0.040264,0.041541,0.042946,0.046218,0.043795,0.046235,0.0446,0.041964,0.04434,0.048996,0.0467,0.04625,0.045268,0.042491,0.043603,0.042513,0.038586,0.040118,0.041781,0.036956,0.044048,0.048698,0.031459,0.031264,0.038378,0.042656,0.040337,0.042248,0.042285,0.038557,0.043234,0.046659,0.042671,0.034469,0.03573,0.040334,0.042304,0.03915,0.042016,0.040667,0.038512,0.042269,0.03726,0.04288,0.03667,0.039992,0.050488,0.051233,0.042038,0.040877,0.040406,0.031101,0.042172,0.038411,0.038914,0.04744,0.046455,0.045687,0.041264,0.043481,0.041844,0.041546,0.044035,0.043133,0.037237,0.042168,0.047819,0.051618,0.046291,0.041015,0.043222,0.044118,0.036628,0.038178,0.043135,0.047014,0.043568,0.044185,0.043177,0.044804,0.040106,0.043572,0.039184,0.042792,0.042709,0.046806,0.042766,0.042527,0.045981,0.044584,0.04041,0.048011,0.047415,0.045141
0.056477,0.052906,0.059849,0.057392,0.059323,0.062681,0.055463,0.04806,0.064541,0.069264,0.055203,0.056068,0.051373,0.045575,0.062398,0.053916,0.062201,0.057666,0.066767,0.059461,0.051742,0.050568,0.062392,0.067982,0.06124,0.066408,0.045942,0.055098,0.038697,0.046375,0.060884,0.063751,0.062737,0.055279,0.047956,0.050505,0.051239,0.065017,0.055953,0.042074,0.066981,0.056725,0.073457,0.072213,0.03981,0.054313,0.053288,0.053009,0.03429,0.034613,0.070031,0.05829,0.063458,0.054524,0.047418,0.041899,0.058842,0.052965,0.050935,0.055115,0.063946,0.063452,0.065883,0.065933,0.066055,0.053783,0.063007,0.068463,0.068538,0.065987,0.064878,0.0543,0.053668,0.056184,0.045361,0.053449,0.054469,0.053079,0.068793,0.062888,0.035977,0.032958,0.054067,0.06161,0.053885,0.0609,0.062211,0.055535,0.066964,0.065727,0.061984,0.047256,0.048377,0.047688,0.054228,0.050318,0.061886,0.056516,0.061687,0.074309,0.054471,0.064866,0.047262,0.06137,0.036731,0.044202,0.053853,0.056527,0.049446,0.033239,0.05033,0.045978,0.052826,0.065234,0.075271,0.065641,0.058381,0.061733,0.041344,0.045272,0.060799,0.052824,0.044394,0.064512,0.070315,0.061369,0.061111,0.057962,0.050894,0.054901,0.048737,0.048658,0.055075,0.071951,0.043921,0.040376,0.062895,0.06977,0.053242,0.055013,0.048226,0.049255,0.048597,0.058269,0.049368,0.048361,0.060968,0.065886,0.060535,0.060594,0.059989,0.054561
0.035485,0.03354,0.041513,0.040614,0.037028,0.041436,0.037203,0.034245,0.036756,0.038908,0.040744,0.039163,0.035478,0.036772,0.039128,0.037146,0.038221,0.037289,0.036337,0.034778,0.037315,0.035606,0.038516,0.040321,0.037781,0.036402,0.030351,0.039474,0.031807,0.03326,0.036382,0.036007,0.036139,0.033033,0.03115,0.032489,0.037433,0.04489,0.035779,0.033387,0.043609,0.036575,0.040604,0.041669,0.027077,0.032268,0.039626,0.039883,0.026129,0.024848,0.040924,0.034047,0.037883,0.037484,0.033427,0.035385,0.034191,0.034008,0.036104,0.040699,0.037181,0.038525,0.036962,0.041156,0.038709,0.033302,0.037678,0.041253,0.039705,0.041352,0.043299,0.035373,0.034463,0.036571,0.03148,0.032652,0.033755,0.034175,0.041378,0.039079,0.029295,0.02591,0.03697,0.041209,0.035714,0.037349,0.035817,0.034075,0.038718,0.043043,0.041541,0.028275,0.035921,0.027816,0.034433,0.035332,0.035397,0.035734,0.039599,0.039316,0.033436,0.038102,0.028762,0.037598,0.027965,0.027844,0.037287,0.035887,0.036861,0.03032,0.037543,0.032298,0.038437,0.040167,0.04053,0.039226,0.032863,0.037041,0.029915,0.031079,0.035025,0.032414,0.035578,0.036852,0.042275,0.038579,0.037924,0.037192,0.036293,0.036048,0.032053,0.032226,0.039027,0.043244,0.033734,0.0326,0.041475,0.043524,0.040572,0.039596,0.036164,0.037967,0.033956,0.039293,0.036064,0.037004,0.037113,0.038758,0.037726,0.039821,0.043097,0.040433
0.052906,0.050151,0.051394,0.044791,0.050812,0.050406,0.043212,0.041214,0.059199,0.059788,0.043364,0.045205,0.038969,0.040001,0.053803,0.046925,0.04529,0.045211,0.046115,0.048333,0.040223,0.037155,0.049889,0.052422,0.050307,0.046872,0.046082,0.045454,0.033518,0.041778,0.052408,0.06088,0.043418,0.038721,0.045264,0.045791,0.035665,0.050979,0.04359,0.028623,0.047082,0.040752,0.053699,0.055654,0.04704,0.056638,0.047114,0.04468,0.026873,0.026477,0.055771,0.040732,0.046302,0.045247,0.038223,0.037088,0.047928,0.042831,0.03924,0.040993,0.047632,0.046049,0.046898,0.053971,0.049943,0.035672,0.047672,0.048189,0.050715,0.045354,0.053738,0.037266,0.042855,0.049884,0.034647,0.037514,0.041046,0.042207,0.045957,0.040938,0.025694,0.027707,0.037808,0.039951,0.036703,0.045287,0.046419,0.046272,0.05147,0.043863,0.055772,0.031719,0.040964,0.032181,0.040647,0.028821,0.061154,0.043775,0.038855,0.057132,0.043432,0.054064,0.040527,0.045146,0.024655,0.031993,0.034208,0.043858,0.040347,0.023724,0.037946,0.034925,0.024588,0.041604,0.059705,0.05228,0.046523,0.050807,0.028432,0.031789,0.045117,0.040144,0.034433,0.056162,0.050538,0.043543,0.050107,0.051868,0.035327,0.037949,0.048491,0.052271,0.043103,0.048904,0.027536,0.026552,0.045412,0.055196,0.038351,0.043272,0.043954,0.043778,0.037898,0.04262,0.042614,0.040141,0.045102,0.048882,0.046487,0.050433,0.041443,0.040376
0.038395,0.036239,0.036356,0.033418,0.033703,0.035039,0.033183,0.031026,0.035003,0.034578,0.036397,0.035506,0.033327,0.036563,0.03612,0.033885,0.031112,0.033777,0.029239,0.030188,0.031674,0.028969,0.033022,0.036009,0.031535,0.029896,0.03384,0.033517,0.029201,0.035586,0.033298,0.035062,0.027332,0.026045,0.031405,0.030102,0.024554,0.037281,0.031044,0.025066,0.031463,0.033289,0.030962,0.035768,0.038683,0.035943,0.035027,0.034063,0.021672,0.022664,0.038685,0.028606,0.036087,0.043488,0.028684,0.032394,0.031478,0.030977,0.03325,0.032226,0.028758,0.031106,0.031042,0.039242,0.032466,0.026488,0.033244,0.032278,0.033659,0.032291,0.04163,0.033195,0.030043,0.032414,0.028154,0.027712,0.029548,0.029114,0.031192,0.029374,0.022909,0.025425,0.029912,0.029579,0.028364,0.032916,0.028853,0.032655,0.031637,0.030782,0.037635,0.018892,0.029192,0.019512,0.028414,0.025966,0.03758,0.032736,0.03159,0.034181,0.028268,0.033672,0.029211,0.031217,0.025511,0.023825,0.025674,0.029415,0.034444,0.023871,0.033014,0.030811,0.021942,0.030251,0.034181,0.031133,0.02795,0.029346,0.02622,0.028751,0.02735,0.030304,0.02786,0.033773,0.031296,0.030291,0.034105,0.031323,0.028867,0.028706,0.035342,0.036521,0.03401,0.033646,0.024913,0.02942,0.034048,0.040452,0.035672,0.036778,0.035764,0.034701,0.029001,0.034034,0.034301,0.033127,0.029896,0.031356,0.0304,0.037443,0.03408,0.033881
0.04622,0.043114,0.040092,0.032038,0.042616,0.03984,0.032018,0.037038,0.049101,0.043171,0.034237,0.034199,0.02747,0.032608,0.045022,0.045903,0.031132,0.033167,0.032605,0.034202,0.030953,0.02396,0.035531,0.035127,0.049912,0.03061,0.045611,0.039848,0.030432,0.035459,0.045291,0.048231,0.028421,0.02801,0.035083,0.039072,0.03577,0.04302,0.050112,0.025007,0.037686,0.032568,0.033107,0.039687,0.033344,0.054714,0.059274,0.050771,0.02054,0.017712,0.046207,0.02803,0.038185,0.030052,0.031662,0.040011,0.039704,0.034693,0.035486,0.035078,0.040338,0.031647,0.031817,0.036596,0.037833,0.023547,0.041408,0.03078,0.037032,0.032391,0.034355,0.026152,0.053517,0.058777,0.01873,0.02888,0.032047,0.030765,0.035688,0.028258,0.020343,0.025351,0.029957,0.032962,0.04921,0.041275,0.033045,0.033404,0.033362,0.033744,0.063335,0.017789,0.037117,0.025404,0.017708,0.021111,0.050157,0.040007,0.031378,0.04125,0.032242,0.048988,0.03134,0.035738,0.013738,0.015488,0.02509,0.049238,0.031096,0.021886,0.024873,0.028079,0.014618,0.02694,0.042273,0.038356,0.040102,0.043341,0.022312,0.021633,0.034605,0.030883,0.025862,0.046765,0.040923,0.033753,0.034857,0.063005,0.025509,0.028534,0.052207,0.060787,0.039798,0.033482,0.021092,0.022563,0.038034,0.042478,0.024644,0.028573,0.033604,0.038824,0.035833,0.030487,0.037555,0.033064,0.029193,0.033049,0.040472,0.051829,0.030932,0.031232
0.037433,0.035693,0.02906,0.026899,0.029872,0.029479,0.034214,0.038947,0.033058,0.030571,0.031498,0.033731,0.025324,0.03237,0.035764,0.040373,0.027217,0.028105,0.02257,0.026423,0.027464,0.02121,0.029755,0.027096,0.036055,0.023756,0.034263,0.035585,0.031426,0.033937,0.034836,0.030603,0.021972,0.021299,0.028187,0.032114,0.027698,0.030888,0.036287,0.022947,0.030337,0.024166,0.022442,0.031694,0.035932,0.040991,0.04317,0.035803,0.019019,0.017309,0.038852,0.023718,0.032642,0.032731,0.032905,0.036953,0.030211,0.029899,0.03808,0.030596,0.026855,0.023712,0.027116,0.029626,0.029853,0.019092,0.034396,0.024366,0.028772,0.030903,0.03068,0.027251,0.039534,0.042832,0.014668,0.025523,0.026155,0.022255,0.031133,0.025868,0.020127,0.025275,0.025385,0.025031,0.039312,0.033921,0.024685,0.028616,0.024395,0.030372,0.042769,0.015056,0.02904,0.01715,0.013584,0.019008,0.036464,0.032671,0.023606,0.028829,0.032085,0.040951,0.025441,0.02693,0.014172,0.013233,0.021671,0.03438,0.029668,0.024568,0.024096,0.028582,0.014551,0.024735,0.03146,0.027167,0.030707,0.030213,0.026041,0.020974,0.026142,0.026454,0.023426,0.032001,0.029593,0.026448,0.026392,0.041489,0.025779,0.025978,0.041192,0.046941,0.036971,0.027179,0.021703,0.033644,0.032028,0.036345,0.029152,0.029679,0.031702,0.039235,0.034913,0.028496,0.036592,0.029446,0.022274,0.023726,0.030119,0.036897,0.028394,0.02988
0.050656,0.047237,0.03728,0.028989,0.055769,0.037072,0.0406,0.04755,0.056847,0.055809,0.038442,0.030159,0.039821,0.034441,0.044442,0.040166,0.041747,0.040891,0.038885,0.043862,0.038996,0.032682,0.047144,0.040817,0.046708,0.034578,0.044138,0.043818,0.039477,0.044015,0.053105,0.062914,0.044622,0.042389,0.051952,0.052767,0.030731,0.034642,0.054833,0.050423,0.039351,0.033117,0.04116,0.03965,0.033193,0.045098,0.042823,0.038383,0.045541,0.039242,0.044162,0.047679,0.026731,0.038306,0.039443,0.045857,0.049832,0.045671,0.034844,0.040172,0.058214,0.045612,0.039829,0.043721,0.039675,0.035413,0.045018,0.037413,0.036135,0.044687,0.029563,0.026286,0.059244,0.06824,0.035876,0.03825,0.045677,0.048409,0.046147,0.033629,0.033374,0.043513,0.028537,0.024513,0.034499,0.039773,0.039732,0.042377,0.043468,0.04304,0.029862,0.034503,0.044905,0.036167,0.037537,0.026292,0.038631,0.034662,0.013099,0.034298,0.040363,0.053754,0.048593,0.041068,0.01972,0.037889,0.026968,0.032014,0.033143,0.025623,0.03398,0.037762,0.016754,0.026401,0.05098,0.048208,0.048699,0.061477,0.028784,0.024964,0.053356,0.034421,0.035015,0.05551,0.038841,0.027488,0.04747,0.043663,0.03522,0.038463,0.063456,0.063538,0.042484,0.037578,0.013344,0.016933,0.036432,0.033959,0.023934,0.028963,0.036596,0.040218,0.043262,0.031661,0.050588,0.045288,0.037367,0.038847,0.053237,0.042644,0.029263,0.038165
0.038241,0.036046,0.028935,0.027823,0.038811,0.027623,0.041661,0.043412,0.039363,0.034389,0.030845,0.023117,0.036607,0.032232,0.033453,0.034883,0.032557,0.033375,0.026285,0.028086,0.03346,0.028791,0.036615,0.030827,0.033135,0.026724,0.029093,0.029464,0.034323,0.035199,0.035319,0.040258,0.034873,0.031472,0.039833,0.03634,0.026506,0.026085,0.042562,0.044894,0.035389,0.029007,0.028772,0.028896,0.036231,0.037199,0.029606,0.025288,0.037964,0.034658,0.033717,0.036958,0.02504,0.036206,0.035122,0.040155,0.032347,0.031946,0.031732,0.031563,0.039605,0.032461,0.030417,0.030891,0.028073,0.02623,0.035591,0.028705,0.025873,0.033075,0.023969,0.023772,0.046184,0.045767,0.030438,0.030739,0.034137,0.034767,0.037738,0.028084,0.030565,0.039609,0.026475,0.022339,0.030098,0.03476,0.028477,0.032346,0.03181,0.030899,0.019297,0.031637,0.028443,0.028929,0.028593,0.026013,0.029656,0.023598,0.012547,0.028715,0.035718,0.046192,0.031862,0.02959,0.021733,0.031889,0.022033,0.024739,0.028971,0.029966,0.027569,0.030764,0.017226,0.021271,0.040103,0.035657,0.037908,0.041485,0.032162,0.02388,0.033747,0.02567,0.028782,0.036502,0.026135,0.020756,0.035263,0.029794,0.031114,0.032806,0.046141,0.0463,0.03526,0.02645,0.01177,0.020308,0.026722,0.026484,0.02423,0.02787,0.033932,0.03321,0.040673,0.026414,0.043878,0.038184,0.029656,0.02872,0.04241,0.031299,0.025373,0.033337
0.064374,0.067391,0.048331,0.037455,0.070826,0.051267,0.051125,0.055745,0.07127,0.07015,0.052543,0.045082,0.051075,0.044265,0.057369,0.051231,0.054583,0.054311,0.062227,0.068555,0.05464,0.051245,0.058889,0.060463,0.050933,0.050239,0.058203,0.055723,0.05599,0.055872,0.063561,0.074644,0.059066,0.059502,0.06045,0.06853,0.035844,0.044081,0.050681,0.053543,0.042427,0.042897,0.058688,0.053466,0.050442,0.059799,0.04495,0.042842,0.05895,0.053441,0.049738,0.055193,0.038317,0.04388,0.049532,0.050201,0.063334,0.063167,0.041546,0.051284,0.066366,0.064125,0.059371,0.057843,0.053393,0.049342,0.053859,0.054296,0.056068,0.059671,0.050177,0.039955,0.050581,0.063117,0.046839,0.051525,0.057027,0.068665,0.060093,0.045532,0.039028,0.049707,0.033769,0.02665,0.031085,0.04271,0.055044,0.056617,0.057485,0.05694,0.038994,0.05897,0.046298,0.076839,0.057224,0.037345,0.055702,0.044313,0.025839,0.058137,0.051363,0.056433,0.066755,0.056417,0.026186,0.046541,0.037241,0.04041,0.045743,0.030748,0.044917,0.049595,0.026495,0.042578,0.052626,0.060676,0.058606,0.058941,0.035404,0.032018,0.067148,0.049273,0.045534,0.070932,0.053251,0.040755,0.060834,0.052493,0.053026,0.052501,0.062848,0.05742,0.049576,0.056155,0.019006,0.02473,0.052934,0.051866,0.040269,0.043849,0.049897,0.045943,0.048301,0.046677,0.057869,0.063124,0.051886,0.056963,0.064119,0.044283,0.038106,0.048714
0.043551,0.044095,0.031713,0.030181,0.044984,0.0362,0.038129,0.042479,0.042483,0.03991,0.039746,0.033703,0.041643,0.036941,0.040183,0.042427,0.03753,0.038331,0.037944,0.039667,0.039359,0.038347,0.037634,0.037668,0.03628,0.036764,0.037213,0.038744,0.039979,0.039663,0.040901,0.041166,0.039083,0.039545,0.041861,0.040678,0.028133,0.032343,0.033155,0.040639,0.029701,0.030959,0.035383,0.033234,0.03831,0.036105,0.033796,0.027901,0.04313,0.041458,0.031092,0.036487,0.032315,0.038118,0.035183,0.042495,0.035389,0.039457,0.033291,0.03316,0.038386,0.0394,0.038002,0.038476,0.035066,0.033023,0.037328,0.036373,0.033034,0.036781,0.034714,0.029893,0.032095,0.038256,0.035359,0.033721,0.036754,0.041946,0.039997,0.031877,0.037289,0.042222,0.028514,0.020653,0.026011,0.031285,0.033123,0.04112,0.034697,0.035814,0.025664,0.043469,0.027182,0.056221,0.035164,0.032048,0.032683,0.026673,0.02228,0.037845,0.0364,0.038183,0.039363,0.035215,0.023104,0.033399,0.027575,0.028127,0.03887,0.028196,0.033013,0.038002,0.024412,0.030507,0.030278,0.033597,0.037307,0.034578,0.030522,0.025326,0.038829,0.033879,0.037518,0.040771,0.033167,0.029162,0.040085,0.034685,0.039606,0.037405,0.040848,0.037022,0.036336,0.034912,0.015443,0.027558,0.036305,0.037178,0.033583,0.035345,0.036489,0.035806,0.037458,0.035448,0.043298,0.047243,0.034194,0.035296,0.040753,0.02975,0.032661,0.037317
